
1583579088234	aaron	1583579088511-304271583.jpg	forgot to add files last time	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.58,"neutral":0.34,"negative":0.08},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.58,"neutral":0.34,"negative":0.08},"offset":0,"length":29}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"464c440f-2e78-4ad9-b099-2881f2b48ce1","faceRectangle":{"top":198,"left":211,"width":115,"height":115}}]
1583579193203	aaron	1583579193908-349714154.jpg	move to sandbox ebay	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.07,"neutral":0.89,"negative":0.04},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.07,"neutral":0.89,"negative":0.04},"offset":0,"length":20}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583579209052	aaron	1583579209231-971380719.jpg	move to sandbox ebay	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.07,"neutral":0.89,"negative":0.04},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.07,"neutral":0.89,"negative":0.04},"offset":0,"length":20}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583605580612	aaron	1583605581011-3368185.jpg	files updated	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"offset":0,"length":13}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"8224b4c2-c91d-4331-912b-635f31fcc0c2","faceRectangle":{"top":24,"left":200,"width":170,"height":170}}]
1583605609198	aaron	1583605610067-8299984.jpg	files updated	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"offset":0,"length":13}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"ea243e8b-6c59-420c-b8e2-5ca11ef8285b","faceRectangle":{"top":30,"left":147,"width":161,"height":161}}]
1583605664496	aaron	1583605664851-544658954.jpg	files updated	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"offset":0,"length":13}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"c2828547-f797-411b-a523-330d208b79d4","faceRectangle":{"top":53,"left":154,"width":132,"height":132}}]
1583606310619	aaron	1583606310984-951858171.jpg	added comments	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.35,"neutral":0.6,"negative":0.05},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.35,"neutral":0.6,"negative":0.05},"offset":0,"length":14}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583606321587	aaron	1583606321817-615780679.jpg	added comments	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.35,"neutral":0.6,"negative":0.05},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.35,"neutral":0.6,"negative":0.05},"offset":0,"length":14}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583612986641	aaron	1583612987004-988761589.jpg	fixed folder	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.88,"neutral":0.1,"negative":0.02},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.88,"neutral":0.1,"negative":0.02},"offset":0,"length":12}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583614812332	aaron	1583614812566-647359020.jpg	popup.html	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.01,"neutral":0.97,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.01,"neutral":0.97,"negative":0.02},"offset":0,"length":10}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"6c04a483-1ce6-4266-9e68-6feda0602eff","faceRectangle":{"top":153,"left":215,"width":111,"height":111}}]
1583616905367	aaron	1583616905667-207411498.jpg	updated id	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.06,"neutral":0.91,"negative":0.03},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.06,"neutral":0.91,"negative":0.03},"offset":0,"length":10}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583618223406	aaron	1583618223800-184943401.jpg	formatting	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.1,"neutral":0.59,"negative":0.31},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.1,"neutral":0.59,"negative":0.31},"offset":0,"length":10}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583618521450	aaron	1583618521773-960458714.jpg	updated enqueue	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.12,"neutral":0.84,"negative":0.04},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.12,"neutral":0.84,"negative":0.04},"offset":0,"length":15}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583619777773	aaron	1583619778569-578266431.jpg	update order method	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.06,"neutral":0.92,"negative":0.02},"offset":0,"length":19}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583619853236	aaron	1583619853637-106240827.jpg	update server order method	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.01,"neutral":0.98,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.01,"neutral":0.98,"negative":0.01},"offset":0,"length":26}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583620407041	aaron	1583620407334-412578855.jpg	basically only missing http calls	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.02,"neutral":0.53,"negative":0.45},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.02,"neutral":0.53,"negative":0.45},"offset":0,"length":33}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"e6befd3c-7205-4fbc-9d27-48e0cde83f28","faceRectangle":{"top":159,"left":220,"width":107,"height":107}}]
1583620542349	aaron	1583620542544-739132086.jpg	oops forgot to add listener type	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.05,"neutral":0.85,"negative":0.1},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.05,"neutral":0.85,"negative":0.1},"offset":0,"length":32}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"99b2c90f-ed1c-47cc-9543-829e35e5f8e4","faceRectangle":{"top":160,"left":232,"width":112,"height":112}}]
1583621814437	aaron	1583621814732-727629390.jpg	update server order method	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.01,"neutral":0.98,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.01,"neutral":0.98,"negative":0.01},"offset":0,"length":26}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583622067997	aaron	1583622068305-930244973.jpg	update server order method	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.01,"neutral":0.98,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.01,"neutral":0.98,"negative":0.01},"offset":0,"length":26}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583623078704	aaron	1583623078999-878527630.jpg	add button to items page	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0,"neutral":1,"negative":0},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0,"neutral":1,"negative":0},"offset":0,"length":24}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"0e20c34f-3974-4f62-a828-0063acad88fd","faceRectangle":{"top":146,"left":205,"width":121,"height":121}}]
1583623661462	krystalc	1583623661652-175595507.jpg	website login	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0,"neutral":0.99,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0,"neutral":0.99,"negative":0.01},"offset":0,"length":13}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"c2a06182-ca6b-4cf9-818b-c77f3826ef40","faceRectangle":{"top":76,"left":222,"width":131,"height":131}}]
1583625013478	aaron	1583625013794-579007041.jpg	updated returns	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.15,"neutral":0.77,"negative":0.08},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.15,"neutral":0.77,"negative":0.08},"offset":0,"length":15}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583627177284	aaron	1583627177522-956748319.jpg	add local storage	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.09,"neutral":0.9,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.09,"neutral":0.9,"negative":0.01},"offset":0,"length":17}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"8eca054b-0345-4150-89ad-d6aa4666e32a","faceRectangle":{"top":178,"left":217,"width":99,"height":99}}]
1583627890378	aaron	1583627890598-850868044.jpg	fix up background.js/search.js separation	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.56,"neutral":0.37,"negative":0.07},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.56,"neutral":0.37,"negative":0.07},"offset":0,"length":41}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"8f62ba7d-bdf3-42a5-a04a-b49d8d390e33","faceRectangle":{"top":161,"left":196,"width":107,"height":107}}]
1583628779886	aaron	1583628780089-86820759.jpg	add login logic	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.02,"neutral":0.97,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.02,"neutral":0.97,"negative":0.01},"offset":0,"length":15}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"57a0b151-983b-4de8-b069-4fb9721e7675","faceRectangle":{"top":163,"left":230,"width":110,"height":110}}]
1583629746357	aaron	1583629746608-732815177.jpg	fix missing params in login	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.51,"neutral":0.3,"negative":0.19},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.51,"neutral":0.3,"negative":0.19},"offset":0,"length":27}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"815a7f8f-f4ac-4bb8-944b-c31a878becc9","faceRectangle":{"top":160,"left":229,"width":109,"height":109}}]
1583630866129	aaron	1583630866351-962191624.jpg	add better loading animation	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.95,"neutral":0.04,"negative":0.01},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.95,"neutral":0.04,"negative":0.01},"offset":0,"length":28}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"dfc38d44-eaef-4ace-80d3-3031725d7ed9","faceRectangle":{"top":170,"left":209,"width":108,"height":108}}]
1583630978518	aaron	1583630978812-941191988.jpg	more login page style fixes	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.03,"neutral":0.94,"negative":0.03},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.03,"neutral":0.94,"negative":0.03},"offset":0,"length":27}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"ca1a4ef7-20a3-4524-bd76-2013657107b9","faceRectangle":{"top":166,"left":198,"width":107,"height":107}}]
1583635517456	aaron	1583635517715-437150231.jpg	add dependencies for gcp deploy	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.11,"neutral":0.84,"negative":0.05},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.11,"neutral":0.84,"negative":0.05},"offset":0,"length":31}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"a26b1794-7588-4cae-874c-16162662e9c7","faceRectangle":{"top":200,"left":277,"width":131,"height":119}}]
1583637406955	aaron	1583637407288-449762842.jpg	updated post and get	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.1,"neutral":0.86,"negative":0.04},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.1,"neutral":0.86,"negative":0.04},"offset":0,"length":20}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583638867423	aaron	1583638867674-510795418.jpg	fix json for post	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.53,"neutral":0.35,"negative":0.12},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.53,"neutral":0.35,"negative":0.12},"offset":0,"length":17}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"70d08126-a464-42cb-bded-5cfe3878582f","faceRectangle":{"top":193,"left":232,"width":114,"height":114}}]
1583640767008	aaron	1583640767274-580661922.jpg	add cors	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.05,"neutral":0.93,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.05,"neutral":0.93,"negative":0.02},"offset":0,"length":8}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"68b8c6d3-f7d5-4757-9a59-c44e99f4dc17","faceRectangle":{"top":176,"left":215,"width":117,"height":117}}]
1583641161169	aaron	1583641161397-345437636.jpg	remove cors	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.02,"neutral":0.96,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.02,"neutral":0.96,"negative":0.02},"offset":0,"length":11}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"072300ab-6f47-49a9-ad9f-943fbc7d8ad3","faceRectangle":{"top":197,"left":248,"width":109,"height":109}}]
1583642686450	aaron	1583642686652-989970524.jpg	cors manually	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.03,"neutral":0.95,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.03,"neutral":0.95,"negative":0.02},"offset":0,"length":13}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"115700a1-ee98-41b3-a297-36cf28cc9f8f","faceRectangle":{"top":171,"left":213,"width":114,"height":114}}]
1583653265391	aaron	1583653265710-995378421.jpg	idk I went to play league	{"documents":[{"id":"1","sentiment":"negative","documentScores":{"positive":0.01,"neutral":0.02,"negative":0.97},"sentences":[{"sentiment":"negative","sentenceScores":{"positive":0.01,"neutral":0.02,"negative":0.97},"offset":0,"length":25}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"348553fd-9d4f-4503-90b0-e0ed34e27a85","faceRectangle":{"top":175,"left":239,"width":101,"height":101}}]
1583653436049	aaron	1583653436258-822602171.jpg	finish merge	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.05,"neutral":0.93,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.05,"neutral":0.93,"negative":0.02},"offset":0,"length":12}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"608eb6ec-169f-436a-be00-7579594253ee","faceRectangle":{"top":158,"left":212,"width":112,"height":112}}]
1583653936721	aaron	1583653937092-523357437.jpg	updated post and get	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.1,"neutral":0.86,"negative":0.04},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.1,"neutral":0.86,"negative":0.04},"offset":0,"length":20}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583653963866	aaron	1583653964064-791778147.jpg	updated button	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.04,"neutral":0.95,"negative":0.01},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.04,"neutral":0.95,"negative":0.01},"offset":0,"length":14}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583654860769	aaron	1583654861135-467231805.jpg	updated landing page	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.02,"neutral":0.96,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.02,"neutral":0.96,"negative":0.02},"offset":0,"length":20}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583655530385	aaron	1583655530687-430600085.jpg	updated landing page with text	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.02,"neutral":0.96,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.02,"neutral":0.96,"negative":0.02},"offset":0,"length":30}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583656429057	aaron	1583656429449-567526523.jpg	updated landing page with images	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.01,"neutral":0.97,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.01,"neutral":0.97,"negative":0.02},"offset":0,"length":32}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583657176187	aaron	1583657176489-402170556.jpg	updated landing page with images	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.01,"neutral":0.97,"negative":0.02},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.01,"neutral":0.97,"negative":0.02},"offset":0,"length":32}]}],"errors":[],"modelVersion":"2019-10-01"}	[]
1583663412560	aaron	1583663412864-802484844.jpg	search logic DONE	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.03,"neutral":0.94,"negative":0.03},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.03,"neutral":0.94,"negative":0.03},"offset":0,"length":17}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"31c53190-a2d7-409f-b870-b0355be1f2ff","faceRectangle":{"top":148,"left":223,"width":115,"height":115}}]
1583670450138	aaron	1583670450427-242834710.jpg	finish popup?	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.08,"neutral":0.86,"negative":0.06},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.08,"neutral":0.86,"negative":0.06},"offset":0,"length":13}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"99ddea7d-7694-4fa3-b783-37a5f1cccd35","faceRectangle":{"top":215,"left":240,"width":108,"height":104}}]
1583671853608	aaron	1583671853899-748945014.jpg	start queue sometimes	{"documents":[{"id":"1","sentiment":"neutral","documentScores":{"positive":0.02,"neutral":0.84,"negative":0.14},"sentences":[{"sentiment":"neutral","sentenceScores":{"positive":0.02,"neutral":0.84,"negative":0.14},"offset":0,"length":21}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"c6e7d36a-bfe0-487a-a74f-da9b91e45eb9","faceRectangle":{"top":209,"left":208,"width":110,"height":110}}]
1583672324872	aaron	1583672325332-918986665.jpg	fix syntax	{"documents":[{"id":"1","sentiment":"positive","documentScores":{"positive":0.73,"neutral":0.2,"negative":0.07},"sentences":[{"sentiment":"positive","sentenceScores":{"positive":0.73,"neutral":0.2,"negative":0.07},"offset":0,"length":10}]}],"errors":[],"modelVersion":"2019-10-01"}	[{"faceId":"01a58107-4b4c-43e9-81c7-a79e29df22ab","faceRectangle":{"top":148,"left":224,"width":118,"height":118}}]
